,churn
46976,0
2959,0
43042,1
38527,1
16479,1
16536,0
15465,1
80556,1
86634,0
40732,1
62333,0
15613,0
15703,1
83425,1
81393,1
97143,0
78513,0
89338,1
97274,0
13819,1
6381,1
67486,1
80060,1
38905,1
91458,0
96413,0
76545,1
6384,1
2285,0
23561,1
10834,1
49006,1
75301,0
96798,0
87260,0
4011,1
83110,1
81281,0
42453,0
29205,1
81950,1
48497,0
93944,1
51519,0
36549,0
10639,0
67966,1
2977,0
2085,0
36840,0
89943,0
95382,1
34592,0
37641,0
18102,0
1479,0
57155,0
59273,1
2065,0
67612,1
36486,1
59243,0
96420,1
15378,0
58689,0
53980,1
49756,1
2420,0
48676,0
5784,0
29676,0
60771,0
5914,0
55480,1
34535,0
51098,0
23700,0
81526,0
37402,0
78063,1
39153,0
57502,0
87243,0
49322,1
61077,1
30956,0
15931,1
44684,1
80175,1
28956,1
3862,1
90684,0
2373,1
84935,1
51704,0
97831,0
43063,0
77613,0
29727,1
23558,1
77472,0
64608,1
14338,1
59441,0
81395,1
29477,0
12321,1
82371,1
53587,0
47773,0
46430,1
94246,0
18313,1
56802,1
41493,1
70010,1
71030,1
10261,1
10454,1
93779,1
1235,0
5762,1
80252,1
65954,1
15744,0
38797,0
2617,0
55761,0
51607,0
92970,0
71702,1
40391,1
95912,0
96182,0
47335,1
86536,0
76428,0
76967,0
64408,0
19779,0
47740,1
68845,1
46908,1
99406,1
54782,1
66353,1
5476,0
373,1
45054,1
53569,1
6856,1
69470,0
10572,0
77249,0
2016,0
1917,1
42951,1
85114,0
19273,1
51660,1
29715,1
86414,1
41731,1
79086,1
79487,1
81958,1
73517,0
20088,1
10631,1
66219,1
70000,0
856,0
99510,1
20281,0
63990,0
28229,0
68370,1
83845,0
69575,0
96823,0
52281,0
91169,1
22008,0
1085,1
99814,1
7939,1
73631,0
88341,0
55330,0
89467,0
10436,0
29651,1
53355,1
88591,0
38740,0
74115,1
37411,1
37650,0
83526,0
8933,1
69084,1
87853,1
88450,1
65406,1
16304,0
13265,0
18814,0
55779,1
7441,0
14856,0
37091,1
12778,0
31043,1
10531,1
52478,0
39682,1
47541,0
45584,0
34640,0
33544,1
93845,0
85282,1
91033,0
2791,0
6264,1
93945,0
10566,0
26705,0
80552,1
57194,0
44875,1
26013,0
88391,1
37155,1
83292,0
79362,1
33328,0
72186,0
3485,0
85956,0
46811,1
75766,0
40413,1
1820,1
3352,0
64329,0
64364,1
21775,1
79475,0
56845,1
48802,0
52297,1
26411,1
38233,0
64098,0
40782,0
97707,0
21441,1
46396,1
52798,1
36098,1
37998,0
81034,1
66439,1
66011,0
34387,1
5247,1
526,1
53253,0
96570,0
43493,0
54925,0
41156,1
87364,1
68878,1
29177,0
83489,0
68615,0
53351,0
93504,0
48090,1
65179,0
85190,0
75102,1
73487,1
84154,1
4946,1
63426,0
87469,0
11168,1
88268,0
77808,1
21395,1
38867,1
34086,1
99021,0
97910,0
39995,0
574,0
1025,0
78183,1
1040,0
11410,0
5352,1
84815,0
33437,0
51885,0
82940,0
21393,1
88573,1
6878,1
89645,0
98742,0
17946,0
2591,0
91729,0
24156,1
23873,0
19092,1
41918,0
74837,0
83236,1
43273,1
72923,1
80073,1
39781,1
26906,1
62708,1
52834,0
20130,1
86577,0
46322,1
79445,0
57279,0
20253,1
45799,1
5812,1
96394,1
16311,1
31994,1
44265,1
1844,1
18981,0
46952,1
75071,0
91696,1
24974,0
43474,1
48420,0
83554,0
37179,1
69006,1
71132,1
12519,0
81641,0
69237,1
85827,0
52459,0
8859,1
35901,0
83177,0
19332,1
26677,0
27196,0
60076,1
99754,1
12946,1
74461,0
42261,0
74680,0
57930,0
47636,0
74131,1
93941,0
64287,1
25995,1
61680,0
57895,1
88089,1
72919,0
23778,1
57863,0
38352,1
38918,1
44136,1
16966,0
28734,0
14011,1
29565,1
708,0
91461,1
43115,1
97873,1
4246,0
24283,1
70396,1
51617,0
58879,0
61696,0
49465,1
90482,0
55204,1
36329,1
80070,1
59171,0
559,0
60156,0
80487,0
75170,1
69539,0
71536,1
27981,1
77417,0
43774,1
12985,1
29808,0
9626,0
68759,1
45925,1
51694,1
30535,0
9719,1
29717,0
82927,1
61150,1
95678,0
89224,1
48685,1
48924,0
17891,0
64335,1
12153,0
48011,0
4612,1
84757,0
62628,1
24841,0
36564,1
11087,0
4176,0
29649,1
95900,0
41357,0
6539,0
49680,1
61802,0
63119,1
1367,0
82487,1
57175,0
54403,1
99143,1
55573,0
79538,1
96981,0
48478,1
4319,1
44561,0
57303,0
83659,1
99111,1
50271,0
26775,1
46565,1
41697,0
60679,1
59591,0
63913,0
71102,1
17,0
71274,1
85048,0
29645,0
83732,0
62527,0
46873,0
67531,0
79915,0
88918,0
93054,1
16321,1
85920,0
75358,0
85674,0
41071,0
12279,0
64252,1
95254,0
79171,0
96971,0
62221,1
4023,1
22641,0
98379,0
26942,0
80235,1
49998,1
5790,1
23385,1
35380,0
29220,0
24877,1
93276,1
91889,0
73264,0
80559,0
56817,1
75295,1
69328,1
82789,0
70853,0
73488,1
68903,0
45290,1
57445,0
4258,1
77388,0
63367,1
28232,1
77486,1
57872,0
72050,1
40393,0
80439,1
90850,0
66751,0
83665,1
53927,0
12657,1
14262,0
99273,1
38824,0
48035,0
71909,1
4686,0
63164,1
92656,0
79572,1
28186,0
72045,1
66591,1
51613,0
32587,1
80840,1
30793,0
7497,1
83318,0
77343,0
93013,0
88954,1
50274,0
61742,0
23201,1
49276,0
93598,0
6598,1
39484,1
69713,1
4371,1
18544,0
7750,0
70930,0
7533,1
66541,1
82872,1
45867,1
92063,0
60363,0
7317,0
79990,0
85193,0
11,0
49364,1
50009,0
51658,1
26998,0
43903,1
16192,1
34209,1
20716,0
26779,0
17287,1
33603,0
43916,1
11359,1
53167,1
45983,0
70638,1
57602,1
61273,0
28345,1
32915,1
88553,0
33025,1
87928,1
3415,1
65010,0
6160,0
14770,0
7703,0
44943,0
24274,0
61006,0
97600,1
10945,0
4990,1
32504,0
58722,1
15817,0
92652,0
54419,1
26235,1
63058,1
57441,0
88309,0
29235,1
51650,0
32990,1
39130,0
77393,1
79883,1
70344,0
17289,0
15481,0
97715,1
77690,0
39646,0
51588,1
31497,1
35587,0
78425,1
20115,1
17131,0
45449,0
44922,1
98539,0
14883,1
71043,0
94870,1
11945,1
30485,1
37757,0
45144,1
20154,0
50349,0
74807,1
49943,0
34296,1
35933,0
39981,1
11888,0
65328,0
32279,0
19707,0
46081,1
24779,1
62413,1
97557,0
23178,0
53435,0
12203,0
98194,0
50862,1
46128,1
94854,1
73778,0
47579,0
30859,0
55708,0
76814,1
87616,0
14620,1
15657,0
67625,1
87567,0
85411,1
82088,0
92846,0
49498,1
72441,1
62144,0
9039,0
78652,1
95215,1
37458,1
12454,0
59184,0
75010,0
77857,1
73736,1
47188,1
45110,0
6564,1
9615,0
71485,1
43089,0
50031,1
66726,0
43551,1
63624,0
1739,0
86434,1
22596,0
60047,1
77639,1
30289,1
15469,0
8212,1
31511,1
50207,1
23181,1
71594,1
56910,1
17714,0
88985,0
81146,0
46352,0
26367,1
60256,0
58947,1
87138,0
43147,0
79620,1
98998,1
47796,0
44217,1
22299,1
76235,1
42280,0
26192,1
4117,0
71903,1
75296,0
58613,0
55132,0
91827,0
31279,1
31135,1
67244,1
66112,1
41590,1
20984,0
58743,1
15265,1
17213,1
19762,0
56587,1
69808,0
32169,1
54330,0
86902,0
54352,1
85683,0
50865,0
9417,1
96154,0
61879,0
65012,0
85664,0
72656,0
27299,1
90860,1
9387,1
65693,0
56731,1
58368,1
76113,1
70669,1
54887,1
1886,0
8354,0
21569,0
92,0
97653,0
33883,0
80724,1
90799,1
50487,1
24789,1
12347,1
41714,1
43165,1
56198,0
41014,1
66229,0
77164,0
38493,1
64198,1
55397,1
23041,1
2225,0
85772,1
91452,1
30576,1
36380,1
98282,0
20458,1
54909,1
19168,1
49271,0
29105,0
5671,0
75346,0
99670,1
21576,1
86093,1
43320,1
86439,1
23894,1
93155,0
17433,1
22937,1
35895,0
74591,1
77057,0
13478,1
25401,0
33256,1
76408,0
20268,0
74742,0
902,0
95155,0
10769,1
13620,1
55806,1
8734,1
99723,1
1927,1
85557,0
97265,0
82673,1
29018,0
39880,0
44635,0
680,1
22339,1
60914,1
80581,1
75641,1
80074,0
97794,0
46867,1
19514,1
95563,0
400,0
23806,1
80137,1
32521,0
67618,0
37941,0
53818,1
4716,1
17444,1
74184,0
30324,0
48632,0
77801,1
67226,0
30668,1
80780,1
47697,1
82844,0
79417,1
73632,1
57896,0
72256,0
39338,0
68788,1
82845,1
20493,0
7669,1
29449,1
4797,1
83207,1
46743,1
9141,0
31468,0
42009,1
87481,0
34014,0
92383,0
53016,1
61704,1
54425,1
43758,1
96024,0
92326,0
85807,0
16068,1
80163,1
14679,0
79817,1
84471,1
25941,1
12184,0
11025,1
35839,0
68256,0
64983,1
17521,0
64739,1
41246,1
33203,0
5041,1
85803,0
16553,1
79667,0
18289,1
49344,1
28771,1
52696,1
8059,1
20618,1
60910,1
77359,1
62056,0
22795,0
88481,0
65060,1
95366,0
86515,0
59839,0
38680,1
42900,1
35025,1
90154,1
46242,0
12434,0
31691,1
92284,1
36791,0
96464,1
21880,0
27876,0
85218,1
85390,0
93737,0
12508,0
57772,1
25039,0
27260,1
74753,1
73860,0
12692,1
33380,0
56225,0
14317,1
21623,1
43589,0
73232,1
82343,1
6757,1
65367,0
15987,1
29682,1
14740,1
46748,0
89825,1
45796,0
61794,1
8658,1
97611,0
37843,1
86429,1
46404,1
73284,1
6659,0
45965,0
23346,0
55363,1
26071,1
43207,1
73953,1
10606,1
31085,1
4243,1
55151,1
55917,1
11464,0
46679,1
91384,0
41975,1
39791,0
39574,1
79969,1
12405,0
25639,0
35651,1
44739,1
69766,1
86054,0
91257,0
17417,1
68701,0
417,0
15294,1
30049,1
87353,1
15486,1
11670,0
75603,1
42508,0
81090,0
28938,0
8577,0
46693,1
14264,1
86388,0
66459,1
58121,1
66340,0
12909,1
45771,1
44031,0
24713,1
73918,1
29933,1
96859,1
31815,0
10760,0
52157,1
86432,1
27722,0
33418,1
86492,0
46281,0
215,0
15960,1
25390,1
17351,0
43279,0
76993,0
73527,1
679,1
34942,0
39803,0
81359,0
36854,0
7614,1
40616,1
6626,1
7759,1
49514,0
71784,0
83973,1
3740,1
56578,1
98567,1
74043,1
25702,0
76799,1
66819,0
35146,0
58250,0
14329,1
65125,1
29949,0
78046,1
45977,1
33963,0
31783,0
98882,1
84015,0
77232,1
56847,1
80191,1
3177,1
18539,1
63682,0
24135,0
72157,0
42860,1
56641,1
98951,0
76509,1
1680,1
17057,0
53856,1
42439,1
48165,0
38941,0
73214,0
78114,0
39094,0
94284,0
79472,1
5696,0
60831,0
3294,1
77554,1
5225,1
87000,0
18265,0
63313,1
81209,1
33689,0
4838,1
68888,0
21454,0
97541,1
67860,1
66295,0
52830,0
83818,0
68050,1
96179,0
2066,1
58333,1
5085,0
45795,0
59484,1
79827,1
88958,1
10862,0
77194,0
6789,0
85090,1
85020,0
94059,0
69483,1
55647,0
11840,1
95603,0
6765,1
91823,0
95421,0
12392,1
39561,1
70571,1
10411,1
79912,1
15433,0
33337,0
35806,1
29900,1
52037,1
57291,1
46642,0
83355,0
99746,0
44529,1
53191,1
76807,0
10113,0
62757,0
52466,1
66384,1
35132,1
27455,1
4305,0
60548,0
81066,1
90924,1
1955,1
95167,0
34663,1
16023,1
81353,1
80770,1
74735,1
70737,1
14614,0
27760,1
15500,0
63688,0
10384,0
87320,0
28312,0
19789,1
71068,1
30794,0
94398,1
45355,1
44369,1
662,1
29128,0
87408,0
15926,0
51618,1
27543,1
41234,1
24999,1
99214,0
84665,1
43926,1
55932,1
79731,1
89131,0
96321,1
14451,1
68739,1
56205,1
34062,0
58438,1
59468,1
21251,1
21552,1
87080,0
51536,1
48850,0
78366,1
8313,1
77736,1
576,1
45434,1
81382,1
46765,1
86694,0
9977,1
6429,0
82888,0
58152,0
91984,0
17569,0
63967,0
88071,0
80785,0
52051,0
55650,0
54071,0
22640,1
32643,0
89744,1
19991,0
23408,1
40571,1
65698,0
34824,0
39482,0
64784,1
1458,0
21139,1
41072,1
22597,0
31214,1
60790,0
39276,0
53573,0
95895,0
41466,0
78470,0
17635,0
9805,0
12123,0
37988,1
43070,0
96291,0
41434,1
60568,1
48468,0
89818,0
51161,0
19257,1
97100,0
33359,1
66280,0
27665,0
80962,1
64352,1
97554,0
31693,1
42752,0
23036,0
26183,0
24499,0
66686,1
93902,0
51246,0
61778,1
44544,0
36426,1
64336,1
88833,0
59022,0
51470,1
6634,0
29001,0
65103,0
76087,0
95593,0
51260,1
7790,1
67687,0
9275,1
44655,1
53490,0
78096,0
36822,1
95132,1
89250,0
29931,0
40723,0
46251,0
88780,0
78214,1
18489,1
98739,1
5933,1
72744,0
10425,0
89159,0
37450,0
9799,0
61455,0
60113,0
53640,0
37949,0
39402,1
45336,0
14380,1
88540,0
85441,1
75707,0
7276,0
58698,0
76877,1
45609,0
3535,0
86846,0
55873,0
45392,1
55734,1
20836,0
71561,1
51030,1
16319,1
4985,0
99287,0
85820,0
36873,0
16663,1
48464,0
82480,1
92581,0
88978,1
66202,0
29784,0
66364,0
76851,0
23828,0
22918,1
66848,0
12818,1
15690,0
96660,1
41251,0
89183,1
43094,1
4196,1
48688,0
80697,0
75461,0
92914,0
950,0
48779,1
94459,0
9922,1
32437,0
58495,1
56358,1
30556,0
55776,0
13886,1
53014,1
60464,1
73052,1
19985,1
43008,1
73903,0
35783,0
63347,0
50666,1
65028,1
5125,1
8443,1
47810,1
2703,1
65608,0
61521,1
85889,0
79657,1
94637,0
69616,1
51929,0
10422,0
66352,1
35192,1
11436,0
39437,0
29593,1
3927,1
68487,0
92602,1
4587,0
49800,1
93406,0
96497,0
70941,0
16568,1
34384,1
63745,1
55381,1
56334,1
7069,1
58340,1
88586,0
64409,1
53565,1
34661,0
73021,0
91433,1
34999,0
62120,0
34704,0
92308,0
50707,1
17647,1
40502,1
52471,0
16772,0
49283,0
46504,0
44352,1
89078,1
76917,0
29851,0
11223,0
23874,1
13347,1
57916,0
79298,1
6729,0
64092,1
76500,0
31918,1
22323,1
77154,0
98574,0
38262,1
61309,0
24432,1
5858,0
42642,1
68737,0
33976,1
23467,1
94425,1
48032,0
53445,1
73844,0
62735,1
38681,1
63123,1
1683,1
86289,1
95591,1
76461,0
23974,0
72356,0
32002,1
62838,1
55359,1
54816,1
90828,1
50244,0
57041,0
37668,0
91,0
87793,0
11489,0
8792,1
86396,0
43546,1
12200,0
42995,0
25339,1
98391,0
15683,1
38838,0
83700,1
2040,0
54272,1
5092,0
96296,0
32570,1
47657,0
82546,1
63832,0
17223,0
66314,1
84492,0
73842,0
14378,0
77849,0
95249,1
40730,1
87289,0
99301,0
44612,1
55757,1
51192,0
55756,1
13320,1
31119,0
37210,0
98822,1
32211,1
53477,0
27405,1
32205,1
75784,1
48195,1
152,0
87677,1
58806,0
90814,1
59808,1
71959,0
34045,0
92094,0
63470,1
58036,1
46226,0
27764,0
82404,0
48752,0
8522,1
86940,1
104,0
37546,1
28549,0
40683,1
42767,1
50199,0
51209,0
88202,1
75212,0
95983,0
27483,1
29985,1
37371,0
27596,1
93052,0
67648,0
6904,0
63431,1
86606,1
73463,0
79410,0
38568,0
44596,1
27135,0
36846,1
81104,0
13926,0
56879,0
69380,0
93142,0
69287,0
32183,1
78347,0
94606,0
12324,1
35420,0
12820,0
34152,0
33358,0
36462,1
13572,0
57514,1
44729,0
27341,1
45265,1
1409,0
27261,0
621,0
7015,0
24258,1
32355,0
76321,0
46526,1
35101,0
53316,0
28392,0
95967,1
30517,0
34306,1
45002,1
29694,1
96407,0
87757,1
47389,1
23528,0
29146,1
39006,1
94254,0
3806,1
44883,0
59007,1
99500,0
32796,0
19797,1
67623,0
2375,1
5732,1
38389,0
95467,0
81840,0
41555,1
76895,1
96820,0
48859,1
20805,0
39553,0
13429,1
28036,1
84791,0
55404,0
23407,0
21902,1
87151,1
87759,0
61640,1
55168,1
58145,0
30234,0
71207,0
99303,0
61381,0
56259,1
71111,0
29897,1
70001,0
69846,1
88403,0
81178,1
31544,0
77442,1
3496,0
55185,1
47050,1
3207,0
80402,1
89221,0
50013,1
64390,0
65456,1
140,1
85173,1
34586,1
62765,0
15925,1
1671,1
32771,1
89198,0
41783,1
65555,1
68191,1
33291,1
3574,0
96642,0
53734,0
67220,0
22090,1
72851,0
11848,1
79151,0
42428,1
82360,1
3913,0
35336,1
6685,1
96564,1
51460,1
61131,1
90673,1
13220,0
69557,1
18674,0
18509,1
19266,0
12721,1
64344,1
27982,1
67878,1
39507,0
8075,1
68614,0
71892,0
70531,1
94777,0
35245,1
41427,1
51823,0
13690,0
9316,0
83927,0
5920,0
86273,0
83642,0
4677,0
83431,0
26592,0
60032,1
5013,0
4597,0
9474,0
66028,1
57336,0
4461,0
36701,1
9128,1
52861,0
65175,1
16512,1
56029,1
14056,1
43912,1
23236,1
1435,1
54050,0
82693,0
94267,0
5973,1
41850,1
40809,1
61431,0
75080,0
2770,1
15610,0
14580,1
10038,0
7171,0
46289,1
67429,1
88640,0
23799,1
2584,0
12577,0
16262,1
23094,0
60587,1
94713,0
77593,1
52073,1
81963,1
25638,1
92029,0
47620,0
40258,1
30195,0
23673,0
84406,0
95195,0
58241,1
73555,0
55846,1
28307,1
45122,0
8108,0
45902,1
14113,1
12584,1
51436,1
50762,0
27242,1
18211,1
84824,0
96788,1
46020,0
92488,1
51672,1
96444,1
77807,0
13425,1
84759,0
54454,0
92729,0
2316,1
82096,0
98011,1
96992,1
85960,1
57227,0
66525,0
18882,1
61067,0
38816,1
22080,1
31289,0
19856,0
96375,0
25935,1
30335,0
33372,1
19445,0
61034,1
81597,1
66192,0
89599,0
93027,0
24348,0
55373,1
13054,0
85006,1
88657,1
98145,1
94236,0
61660,1
49487,1
4619,1
7061,0
44770,0
95053,0
97436,1
2163,1
99568,1
18336,0
77867,1
93408,1
29542,0
91426,0
40969,1
6006,0
52987,1
99147,0
67984,1
45947,1
69450,0
48799,1
92261,0
65398,0
81945,0
14946,1
24018,0
63338,0
12858,0
29159,1
42313,1
39890,1
42176,0
4557,1
45123,1
51918,0
51467,0
54633,1
40847,0
81446,1
98373,1
36249,0
64937,0
29938,1
22024,0
36146,1
77471,1
37323,1
19608,1
6569,1
28921,1
14190,1
69969,1
36030,1
62664,0
94155,0
73279,0
39300,0
37182,1
3596,0
76527,1
87325,1
93760,1
22407,1
37196,0
50794,1
98761,0
66401,0
54561,0
41761,1
80289,1
4237,1
71180,0
5229,0
47420,0
11641,1
41665,0
22774,1
89953,0
44946,1
43110,0
24964,1
93454,0
44683,1
69677,1
70860,1
62466,0
25585,1
37261,1
94539,0
88588,1
14089,0
70310,1
66012,0
19046,1
67476,1
51162,0
26702,1
39593,1
80023,0
40381,1
19898,1
12229,1
16750,1
88180,0
22788,0
82262,1
27600,0
96724,0
73613,0
95458,0
7030,1
31945,1
45399,1
85980,0
99101,0
66313,1
32805,0
5331,0
5482,0
72283,0
56607,0
47129,0
36757,0
97924,1
34169,1
17181,1
61105,1
39874,0
29887,1
92725,0
26813,1
12601,0
36478,0
77609,1
56381,0
89094,0
93568,0
67920,1
51778,1
94378,0
70046,1
18124,1
92659,0
68502,1
48446,1
56596,1
75516,0
54415,1
80855,0
3898,0
14171,0
17909,1
19314,0
43377,1
24657,0
94647,0
77434,1
47676,0
49608,1
93434,0
20801,1
71382,1
56434,0
34703,1
23821,0
36434,1
92595,0
43645,0
19557,1
6369,0
29365,1
36500,1
95529,0
41880,0
80330,0
42405,1
60653,1
75833,0
16804,0
56627,1
36572,0
65377,1
20187,1
52645,0
58446,1
42850,0
41818,0
1021,0
12245,1
43572,1
19040,1
89589,0
73567,1
37610,1
51614,1
74539,1
16122,1
95561,0
46309,1
27592,0
21050,1
39723,0
58618,0
43328,0
47090,1
90371,1
60063,0
76130,1
28090,0
24300,0
34220,1
38252,1
36165,1
2355,1
60050,1
99667,0
71693,1
59425,1
87482,1
88077,0
97250,0
87750,0
88466,0
16482,1
2223,1
18848,0
58906,0
5865,0
79012,0
7906,0
73115,1
51868,0
83335,0
33942,1
36818,0
84499,1
9814,1
28716,0
17822,1
7510,1
57328,1
63878,0
94039,0
8428,1
26004,1
24787,0
13197,1
95181,0
9005,0
73039,1
42449,0
3398,1
17148,0
95606,0
2796,1
72412,0
45884,1
57945,0
41719,1
77170,0
45532,0
32435,0
27553,0
41380,0
88224,0
64755,0
14322,1
60416,0
15271,1
27284,1
5913,0
11173,1
77084,0
26010,1
99039,1
65083,0
87819,1
88104,1
78098,0
73963,1
23615,1
79096,1
56914,1
42105,1
65976,1
32690,0
96853,0
79748,0
20628,0
78035,1
1472,1
91198,0
39769,1
65034,1
59633,1
67931,1
36413,0
87383,0
68942,1
17933,1
55920,0
81737,0
47664,0
4657,0
14156,0
13514,1
45919,0
1490,1
71945,0
11382,1
47368,1
28682,0
10943,1
65277,1
9974,1
39586,1
95131,1
83471,1
53397,1
62296,0
7265,1
66086,0
29860,0
20290,0
19238,0
50924,0
89360,1
50104,1
76928,1
12568,0
5108,1
50305,1
43796,0
26163,1
83035,0
57475,0
29109,0
3957,0
93296,0
87912,0
81057,0
77253,1
37469,1
62522,1
24060,1
34337,1
97060,0
85544,1
94438,0
28748,0
37198,1
13907,0
43848,1
69739,0
11161,0
58977,1
15458,0
61324,0
11304,1
25594,1
50419,0
58820,0
14702,1
29053,0
8322,0
53227,0
17229,0
81314,0
28958,0
27185,1
79064,0
91215,0
43879,0
11139,1
28990,1
91952,1
20850,1
78626,0
67299,0
5629,0
75345,1
83212,0
9469,1
5074,0
33613,1
45995,0
94056,0
44712,1
89629,1
31088,0
28313,0
7938,1
98053,1
24420,1
85766,0
84573,1
85761,0
69918,1
35773,0
61231,1
37320,1
99788,1
91208,1
82054,0
99539,0
61914,1
97464,0
22634,1
65849,1
23517,1
52386,0
67258,1
20929,0
96128,1
15884,1
39463,1
24470,1
4767,0
1579,1
79825,0
50952,1
15268,1
65829,0
81017,1
87910,1
69264,1
78490,1
46534,0
63931,0
49104,1
75018,1
9510,1
28371,0
68767,1
32013,1
98459,1
93939,0
70322,1
55236,0
98298,0
94376,0
88646,0
70755,0
64479,1
16666,1
40666,1
34598,0
51570,0
36366,0
53208,0
72480,0
22945,0
98706,1
76134,1
22387,0
37032,0
17262,1
772,0
51799,1
60168,0
72824,1
72860,0
43492,1
74812,0
29176,0
61019,1
10078,1
61271,0
8069,0
13747,1
78749,0
93837,0
54876,0
62675,1
54552,1
59937,1
65345,1
79269,0
69887,1
97874,0
71768,0
16277,0
57405,1
93732,0
94645,1
47977,1
7782,1
37561,0
54675,1
20083,1
50100,0
52236,1
98375,0
60086,1
18339,1
48275,0
33645,1
28680,1
35924,0
26329,0
89668,1
35884,0
99292,0
386,1
48588,0
4581,0
43565,1
35599,1
68369,0
60343,1
31165,1
70484,1
44585,1
60196,1
64165,1
5011,0
5817,1
87435,0
262,0
30587,0
22789,0
30507,0
6295,1
63739,1
98172,0
82936,1
94639,0
47908,1
93551,0
6651,0
12950,1
8416,1
83501,1
22508,1
19935,0
20466,1
98820,1
74834,1
50604,0
80038,1
13380,1
35268,0
32525,0
44885,1
35739,0
7212,1
98039,1
45293,1
17794,1
87907,0
6839,0
36832,1
3837,1
51666,1
80190,0
17435,0
29032,0
27626,0
49381,1
38063,1
65008,1
64110,0
17079,1
40977,1
23349,0
36096,1
10376,1
47680,0
61795,1
59115,1
5094,0
79777,0
86227,1
1831,1
48843,1
22564,1
43577,1
13871,1
33163,0
64163,1
68985,1
57054,0
99503,1
6955,1
50733,1
63160,1
99230,1
77461,0
2844,1
22603,0
56197,0
23570,1
64551,0
21444,1
27741,0
46934,1
59446,1
83747,1
35927,0
14379,1
8084,0
26776,1
54922,1
85381,1
11858,1
57466,1
90307,1
30829,1
66141,1
48530,0
98713,0
56016,0
18574,1
45523,0
69490,1
48789,1
58396,1
2009,0
64899,1
50229,1
92163,0
58704,0
62036,1
87847,0
50489,1
52053,1
29692,0
17155,1
73528,0
95200,0
85583,1
58004,0
22652,0
81548,1
87589,1
18855,1
24025,0
16389,1
4109,0
2572,1
82317,0
88749,0
20886,0
18351,1
77594,1
57345,0
20402,0
45441,1
52354,1
72717,1
41209,0
47671,0
96815,0
92802,0
62665,1
40034,1
66063,1
22970,0
2699,1
42230,1
22311,0
2441,0
26188,1
95667,0
27849,1
31630,0
35583,1
23937,0
21646,0
20937,1
49134,0
37785,0
63287,0
26360,1
29452,0
66952,1
16463,1
95796,0
35317,1
9551,1
34056,1
98178,0
24513,0
45754,1
41324,1
73958,1
43780,1
14489,1
86120,1
2130,0
82811,0
42984,1
26392,1
29672,1
61457,1
35947,1
15722,1
14818,0
40675,0
96344,1
89941,0
48247,1
18727,0
59825,1
94054,0
96172,0
75444,1
67283,1
22193,1
30657,0
33465,1
11054,1
1103,0
45058,0
86833,0
80935,0
79082,0
87417,0
77766,1
2621,0
98406,0
36715,0
63881,1
35885,0
57759,1
79316,1
40895,0
63420,1
51766,1
76898,1
58647,1
4061,0
91232,0
54833,1
27908,1
96482,0
47993,1
38687,0
26442,0
16204,0
15225,0
91151,0
51221,1
60954,1
65354,1
77259,0
58409,0
23516,0
96298,1
19027,0
97477,0
92769,0
31340,1
98884,1
11974,1
44000,1
17149,0
15277,1
54942,0
31234,1
88582,0
67316,1
10596,0
3147,1
12638,1
53959,1
18930,0
45186,0
36590,0
95091,1
18805,0
51391,0
49156,1
22352,0
72215,0
15014,1
13052,0
11566,0
57894,1
73991,1
563,0
32143,1
96818,0
98669,0
22556,1
58756,0
97182,1
70471,0
15106,1
91370,0
19835,0
68055,0
4327,1
51253,1
57427,0
69494,0
41885,1
44738,0
82904,0
11414,0
41290,0
2626,0
27586,1
28747,1
62739,0
16692,1
55135,1
26124,0
57752,1
11378,1
46264,1
19675,1
98220,1
8779,1
72078,0
56990,0
34499,0
23133,0
52122,1
31589,1
59076,0
3078,1
24793,0
77794,1
46215,1
46615,1
95374,0
74931,0
96736,0
97168,1
29183,0
67555,1
31638,0
8011,0
44233,0
95441,0
22636,0
63276,0
92734,1
29907,0
71899,1
65067,0
21144,0
28871,0
77245,0
69640,0
74305,1
34859,1
14039,0
66929,1
5306,1
92501,0
98647,0
50296,0
79111,1
60648,1
80588,1
98215,0
38504,0
10233,0
10851,1
26063,0
42337,0
81355,1
69098,1
31886,1
35208,0
50312,1
70457,1
25492,0
30348,0
86102,0
62083,1
40225,1
86177,1
74660,0
16052,1
65361,1
58965,0
66997,0
45971,1
14666,1
85118,0
7996,0
24711,1
46229,0
90228,1
15295,0
39196,0
64569,0
81570,0
93546,0
84044,0
75429,1
21761,1
36227,0
1799,0
31821,0
81045,0
54320,1
77517,1
37019,0
75327,1
62867,0
73679,1
3157,0
41085,0
29185,1
47929,1
54717,0
14453,0
84035,0
46678,0
33801,1
89265,1
52807,1
57962,0
3727,0
70447,1
48026,1
7101,0
21988,0
4394,0
87731,0
88655,1
84585,0
47875,1
97979,0
94591,0
39066,1
86300,0
6366,0
38090,1
94888,0
16598,0
2426,0
23165,1
72274,1
62987,0
1382,1
95797,0
50927,1
40592,1
84424,1
71599,1
25320,1
56824,1
41640,0
34288,1
16719,0
12868,0
22838,1
67009,1
69541,1
50628,1
20331,0
82188,1
28874,1
25802,1
39869,1
20041,1
19782,0
95831,1
39441,0
47386,0
7195,1
64496,0
74996,0
43022,0
82330,1
41628,1
11627,0
55851,1
18859,1
79540,1
49435,0
55970,1
42674,0
36072,0
71226,0
92786,0
88170,0
36411,0
65507,0
90980,1
1113,1
7775,0
91947,0
82427,1
21713,1
2780,1
94153,0
49116,0
32533,0
